citekey	venue	volume	coder	codername	sidx	words	chars	syllables	fkscore	code	suffixes	topic	icount	ucount
YanHeXia22	IST	IST22	B	Lloyd	3	39	290	79	-4.1	gap		gap	0	0
YanHeXia22	IST	IST22	B	Lloyd	4	1	10	NA	NA	h-objective		none	0	0
YanHeXia22	IST	IST22	B	Lloyd	5	27	158	43	44.7	objective		objective	0	0
YanHeXia22	IST	IST22	B	Lloyd	6	33	232	64	9.3	objective		objective	0	0
YanHeXia22	IST	IST22	B	Lloyd	7	1	7	NA	NA	h-method		none	0	0
YanHeXia22	IST	IST22	B	Lloyd	8	16	110	34	10.8	method		method	0	0
YanHeXia22	IST	IST22	B	Lloyd	9	22	132	35	49.9	method		method	0	0
YanHeXia22	IST	IST22	B	Lloyd	10	16	110	31	26.7	method		method	0	0
YanHeXia22	IST	IST22	B	Lloyd	11	1	8	NA	NA	h-result		none	0	0
YanHeXia22	IST	IST22	B	Lloyd	12	4	22	6	75.9	result		result	0	0
YanHeXia22	IST	IST22	B	Lloyd	13	16	95	26	53.1	result	:u1	result	0	1
YanHeXia22	IST	IST22	B	Lloyd	14	18	123	34	28.8	result	:i3	result	3	0
YanHeXia22	IST	IST22	B	Lloyd	15	13.5	95.0	27.0	10.2	result		result	0	0
YanHeXia22	IST	IST22	B	Lloyd	15	13.5	95.0	27.0	10.2	fposs		Outlook	0	0
YanHeXia22	IST	IST22	B	Lloyd	16	1	11	NA	NA	h-conclusion		none	0	0
YanHeXia22	IST	IST22	B	Lloyd	17	17	118	32	30.3	summary		summary	0	0
YanHeXia22	IST	IST22	B	Lloyd	18	28	193	55	12.2	summary		summary	0	0
SaiOunAha22	EMSE	EMSE22	B	Lloyd	1	31	194	55	25.3	background		background	0	0
SaiOunAha22	EMSE	EMSE22	B	Lloyd	2	21	145	44	8.3	background		background	0	0
SaiOunAha22	EMSE	EMSE22	B	Lloyd	3	17	120	36	10.4	background		background	0	0
SaiOunAha22	EMSE	EMSE22	B	Lloyd	4	16	102	30	32.0	background		background	0	0
SaiOunAha22	EMSE	EMSE22	B	Lloyd	5	44	309	90	-10.9	objective		objective	0	0
SaiOunAha22	EMSE	EMSE22	B	Lloyd	6	19	115	32	45.1	design		design	0	0
SaiOunAha22	EMSE	EMSE22	B	Lloyd	7	26	191	55	1.5	design		design	0	0
SaiOunAha22	EMSE	EMSE22	B	Lloyd	8	21	143	40	24.4	design		design	0	0
SaiOunAha22	EMSE	EMSE22	B	Lloyd	9	30	204	53	26.9	method		method	0	0
SaiOunAha22	EMSE	EMSE22	B	Lloyd	10	37	276	74	0.1	result		result	0	0
SaiOunAha22	EMSE	EMSE22	B	Lloyd	11	27	178	49	25.9	result	:i2	result	2	0
AndLimMar22	TOSEM	TOSEM22	B	Lloyd	1	10	72	22	10.6	background		background	0	0
AndLimMar22	TOSEM	TOSEM22	B	Lloyd	2	17	147	45	-34.4	background		background	0	0
AndLimMar22	TOSEM	TOSEM22	B	Lloyd	3	16	91	27	47.8	objective		objective	0	0
AndLimMar22	TOSEM	TOSEM22	B	Lloyd	4	7	47	15	18.4	objective		objective	0	0
AndLimMar22	TOSEM	TOSEM22	B	Lloyd	5	36	223	65	17.5	objective		objective	0	0
AndLimMar22	TOSEM	TOSEM22	B	Lloyd	6	18	109	34	28.8	objective		objective	0	0
AndLimMar22	TOSEM	TOSEM22	B	Lloyd	7	23	158	45	18.0	result		result	0	0
AndLimMar22	TOSEM	TOSEM22	B	Lloyd	8	8	54	18	8.4	result		result	0	0
AndLimMar22	TOSEM	TOSEM22	B	Lloyd	9	17	116	34	20.4	result		result	0	0
AndLimMar22	TOSEM	TOSEM22	B	Lloyd	10	12	67	21	46.6	result		result	0	0
SunSunPha22	ICSE	ICSE22	B	Lloyd	1	12	82	22	39.6	background		background	0	0
SunSunPha22	ICSE	ICSE22	B	Lloyd	2	12	88	28	-2.7	background		background	0	0
SunSunPha22	ICSE	ICSE22	B	Lloyd	3	16	108	30	32.0	background		background	0	0
SunSunPha22	ICSE	ICSE22	B	Lloyd	4	13	91	25	30.9	background		background	0	0
SunSunPha22	ICSE	ICSE22	B	Lloyd	5	23	137	36	51.1	objective		objective	0	0
SunSunPha22	ICSE	ICSE22	B	Lloyd	6	22	149	41	26.8	objective		objective	0	0
SunSunPha22	ICSE	ICSE22	B	Lloyd	7	36	275	85	-29.5	design		design	0	0
SunSunPha22	ICSE	ICSE22	B	Lloyd	8	20	135	39	21.6	method		method	0	0
SunSunPha22	ICSE	ICSE22	B	Lloyd	9	16	104	30	32.0	claim		result	0	0
SunSunPha22	ICSE	ICSE22	B	Lloyd	10	12	84	23	32.5	result		result	0	0
SunSunPha22	ICSE	ICSE22	B	Lloyd	11	17	95	25	65.2	result		result	0	0
SunSunPha22	ICSE	ICSE22	B	Lloyd	12	15	91	26	45.0	result		result	0	0
SunSunPha22	ICSE	ICSE22	B	Lloyd	13	24	164	49	9.8	result		result	0	0
LinWilHal22	TSE	TSE22	B	Lloyd	1	13	99	26	24.4	background		background	0	0
LinWilHal22	TSE	TSE22	B	Lloyd	2	11	60	18	57.2	objective		objective	0	0
LinWilHal22	TSE	TSE22	B	Lloyd	3	26	157	46	30.8	background		background	0	0
LinWilHal22	TSE	TSE22	B	Lloyd	4	20	141	40	17.3	background		background	0	0
LinWilHal22	TSE	TSE22	B	Lloyd	5	29	185	53	22.8	objective		objective	0	0
LinWilHal22	TSE	TSE22	B	Lloyd	6	42	316	92	-21.1	method		method	0	0
LinWilHal22	TSE	TSE22	B	Lloyd	7	35	244	58	31.1	result		result	0	0
LinWilHal22	TSE	TSE22	B	Lloyd	8	15	122	36	-11.4	result		result	0	0
LinWilHal22	TSE	TSE22	B	Lloyd	9	39	232	62	32.8	result		result	0	0
LinWilHal22	TSE	TSE22	B	Lloyd	10	44	294	82	4.5	conclusion		conclusion	0	0
CheZhuHu22	ICSE	ICSE22	B	Lloyd	1	12	76	20	53.7	background		background	0	0
CheZhuHu22	ICSE	ICSE22	B	Lloyd	2	25	170	47	22.4	background		background	0	0
CheZhuHu22	ICSE	ICSE22	B	Lloyd	3	12	102	30	-16.8	background		background	0	0
CheZhuHu22	ICSE	ICSE22	B	Lloyd	4	33	220	62	14.4	gap		gap	0	0
CheZhuHu22	ICSE	ICSE22	B	Lloyd	5	21	147	41	20.3	objective		objective	0	0
CheZhuHu22	ICSE	ICSE22	B	Lloyd	6	24	159	49	9.8	design		design	0	0
CheZhuHu22	ICSE	ICSE22	B	Lloyd	7	21	147	40	24.4	design		design	0	0
CheZhuHu22	ICSE	ICSE22	B	Lloyd	8	23	164	46	14.3	design		design	0	0
CheZhuHu22	ICSE	ICSE22	B	Lloyd	9	19	138	38	18.4	result	:i2	result	2	0
SteNicInv22	TOSEM	TOSEM22	B	Lloyd	1	21	157	49	-11.9	background		background	0	0
SteNicInv22	TOSEM	TOSEM22	B	Lloyd	2	42	296	95	-27.2	background		background	0	0
SteNicInv22	TOSEM	TOSEM22	B	Lloyd	3	29	160	48	37.4	background		background	0	0
SteNicInv22	TOSEM	TOSEM22	B	Lloyd	4	27	212	66	-27.4	background		background	0	0
SteNicInv22	TOSEM	TOSEM22	B	Lloyd	5	22	151	44	15.3	method		method	0	0
SteNicInv22	TOSEM	TOSEM22	B	Lloyd	6	17.5	136.5	41.5	-29.3	design		design	0	0
SteNicInv22	TOSEM	TOSEM22	B	Lloyd	6	17.5	136.5	41.5	-29.3	result	:i1	result	1	0
KapTseKyr22	IST	IST22	B	Lloyd	1	1	8	NA	NA	h-background		none	0	0
KapTseKyr22	IST	IST22	B	Lloyd	2	16	97	28	42.5	background		background	0	0
KapTseKyr22	IST	IST22	B	Lloyd	3	25	160	42	39.3	background		background	0	0
KapTseKyr22	IST	IST22	B	Lloyd	4	30	184	50	35.4	background		background	0	0
KapTseKyr22	IST	IST22	B	Lloyd	5	1	10	NA	NA	h-objective		none	0	0
KapTseKyr22	IST	IST22	B	Lloyd	6	23	142	40	36.4	need		gap	0	0
KapTseKyr22	IST	IST22	B	Lloyd	7	36	227	63	22.2	objective		objective	0	0
KapTseKyr22	IST	IST22	B	Lloyd	8	1	7	NA	NA	h-method		none	0	0
KapTseKyr22	IST	IST22	B	Lloyd	9	29	182	51	28.6	method		method	0	0
KapTseKyr22	IST	IST22	B	Lloyd	10	15	91	26	45.0	method		method	0	0
KapTseKyr22	IST	IST22	B	Lloyd	11	9	65	20	9.7	method		method	0	0
KapTseKyr22	IST	IST22	B	Lloyd	12	11	82	25	3.4	method		method	0	0
KapTseKyr22	IST	IST22	B	Lloyd	13	1	8	NA	NA	h-result		none	0	0
KapTseKyr22	IST	IST22	B	Lloyd	14	21	125	34	48.5	result		result	0	0
KapTseKyr22	IST	IST22	B	Lloyd	15	30	194	52	29.7	result	:i2	result	2	0
KapTseKyr22	IST	IST22	B	Lloyd	16	1	11	NA	NA	h-conclusion		none	0	0
KapTseKyr22	IST	IST22	B	Lloyd	17	31	186	53	30.7	conclusion		conclusion	0	0
KapTseKyr22	IST	IST22	B	Lloyd	18	21	142	44	8.3	conclusion		conclusion	0	0
LamMarSia22	IST	IST22	B	Lloyd	1	1	8	NA	NA	h-background		none	0	0
LamMarSia22	IST	IST22	B	Lloyd	2	14	95	28	23.4	background		background	0	0
LamMarSia22	IST	IST22	B	Lloyd	3	16	95	27	47.8	background		background	0	0
LamMarSia22	IST	IST22	B	Lloyd	4	17	101	27	55.2	background		background	0	0
LamMarSia22	IST	IST22	B	Lloyd	5	1	10	NA	NA	h-objective		none	0	0
LamMarSia22	IST	IST22	B	Lloyd	6	33	212	60	19.5	objective		objective	0	0
LamMarSia22	IST	IST22	B	Lloyd	7	1	7	NA	NA	h-method		none	0	0
LamMarSia22	IST	IST22	B	Lloyd	8	23	154	44	21.6	design		design	0	0
LamMarSia22	IST	IST22	B	Lloyd	9	9	74	24	-27.9	design		design	0	0
LamMarSia22	IST	IST22	B	Lloyd	10	1	8	NA	NA	h-result		none	0	0
LamMarSia22	IST	IST22	B	Lloyd	11	18	138	39	5.3	result	:i1	result	1	0
LamMarSia22	IST	IST22	B	Lloyd	12	17	125	35	15.4	a-fposs		Outlook	0	0
LamMarSia22	IST	IST22	B	Lloyd	13	1	11	NA	NA	h-conclusion		none	0	0
LamMarSia22	IST	IST22	B	Lloyd	14	30	200	55	21.3	conclusion		conclusion	0	0
RosClaMad22	TSE	TSE22	B	Lloyd	1	27	175	50	22.8	background		background	0	0
RosClaMad22	TSE	TSE22	B	Lloyd	2	31	184	52	33.5	gap		gap	0	0
RosClaMad22	TSE	TSE22	B	Lloyd	3	16.0	97.5	29.0	21.0	objective		objective	0	0
RosClaMad22	TSE	TSE22	B	Lloyd	3	16.0	97.5	29.0	21.0	method		method	0	0
RosClaMad22	TSE	TSE22	B	Lloyd	4	31	206	59	14.4	conclusion		conclusion	0	0
RosClaMad22	TSE	TSE22	B	Lloyd	5	15	96	27	39.3	conclusion		conclusion	0	0
YeCheDou22	ICSE	ICSE22	B	Lloyd	1	17	125	38	0.5	background		background	0	0
YeCheDou22	ICSE	ICSE22	B	Lloyd	2	21	151	43	12.3	result		result	0	0
YeCheDou22	ICSE	ICSE22	B	Lloyd	3	10	88	26	-23.3	gap		gap	0	0
YeCheDou22	ICSE	ICSE22	B	Lloyd	4	20	147	40	17.3	gap		gap	0	0
YeCheDou22	ICSE	ICSE22	B	Lloyd	5	28	217	63	-11.9	objective		objective	0	0
YeCheDou22	ICSE	ICSE22	B	Lloyd	6	25	179	45	29.2	design		design	0	0
YeCheDou22	ICSE	ICSE22	B	Lloyd	7	20	147	40	17.3	design		design	0	0
YeCheDou22	ICSE	ICSE22	B	Lloyd	8	14	101	27	29.5	design		design	0	0
YeCheDou22	ICSE	ICSE22	B	Lloyd	9	16	113	30	32.0	method		method	0	0
YeCheDou22	ICSE	ICSE22	B	Lloyd	10	17	124	36	10.4	result		result	0	0
HarThuLo22	EMSE	EMSE22	B	Lloyd	1	16	97	28	42.5	background		background	0	0
HarThuLo22	EMSE	EMSE22	B	Lloyd	2	26	164	48	24.3	background		background	0	0
HarThuLo22	EMSE	EMSE22	B	Lloyd	3	7	54	19	-29.9	background		background	0	0
HarThuLo22	EMSE	EMSE22	B	Lloyd	4	12	79	26	11.4	background		background	0	0
HarThuLo22	EMSE	EMSE22	B	Lloyd	5	8	64	17	18.9	background		background	0	0
HarThuLo22	EMSE	EMSE22	B	Lloyd	6	27	183	59	-5.4	gap		gap	0	0
HarThuLo22	EMSE	EMSE22	B	Lloyd	7	36	247	73	-1.3	objective		objective	0	0
HarThuLo22	EMSE	EMSE22	B	Lloyd	8	16	98	29	37.3	design		design	0	0
HarThuLo22	EMSE	EMSE22	B	Lloyd	9	20	145	42	8.9	design		design	0	0
HarThuLo22	EMSE	EMSE22	B	Lloyd	10	22	141	45	11.5	method		method	0	0
HarThuLo22	EMSE	EMSE22	B	Lloyd	11	18	102	31	42.9	method		method	0	0
HarThuLo22	EMSE	EMSE22	B	Lloyd	12	16	117	37	-5.0	result		result	0	0
HarThuLo22	EMSE	EMSE22	B	Lloyd	13	11	86	25	3.4	result		result	0	0
HarThuLo22	EMSE	EMSE22	B	Lloyd	14	8.0	60.0	17.0	10.8	result	:i1	result	1	0
HarThuLo22	EMSE	EMSE22	B	Lloyd	14	8.0	60.0	17.0	10.8	a-method		method	0	0
MehHan22	ICSE	ICSE22	B	Lloyd	1	17	106	31	35.3	background		background	0	0
MehHan22	ICSE	ICSE22	B	Lloyd	2	24	151	42	34.4	background		background	0	0
MehHan22	ICSE	ICSE22	B	Lloyd	3	17	102	32	30.3	gap		gap	0	0
MehHan22	ICSE	ICSE22	B	Lloyd	4	13.5	100.0	29.5	-5.4	objective		objective	0	0
MehHan22	ICSE	ICSE22	B	Lloyd	4	13.5	100.0	29.5	-5.4	method		method	0	0
MehHan22	ICSE	ICSE22	B	Lloyd	5	20	125	33	46.9	method		method	0	0
MehHan22	ICSE	ICSE22	B	Lloyd	6	25	154	37	56.3	result	:u2	result	0	2
MehHan22	ICSE	ICSE22	B	Lloyd	7	11	74	22	26.5	result	:i1	result	1	0
MehHan22	ICSE	ICSE22	B	Lloyd	8	31	193	54	28.0	result	:i2	result	2	0
MehHan22	ICSE	ICSE22	B	Lloyd	9	31	206	58	17.1	conclusion		conclusion	0	0
MehHan22	ICSE	ICSE22	B	Lloyd	10	28	183	54	15.3	conclusion		conclusion	0	0
GreNucPal22	EMSE	EMSE22	B	Lloyd	1	11	88	26	-4.3	background		background	0	0
GreNucPal22	EMSE	EMSE22	B	Lloyd	2	12	75	20	53.7	background		background	0	0
GreNucPal22	EMSE	EMSE22	B	Lloyd	3	24	187	56	-14.9	background		background	0	0
GreNucPal22	EMSE	EMSE22	B	Lloyd	4	24	145	37	52.1	gap		gap	0	0
GreNucPal22	EMSE	EMSE22	B	Lloyd	5	35	212	58	31.1	gap		gap	0	0
GreNucPal22	EMSE	EMSE22	B	Lloyd	6	28	175	48	33.4	objective		objective	0	0
GreNucPal22	EMSE	EMSE22	B	Lloyd	7	16.5	110.0	34.5	-3.6	objective		objective	0	0
GreNucPal22	EMSE	EMSE22	B	Lloyd	7	16.5	110.0	34.5	-3.6	method		method	0	0
GreNucPal22	EMSE	EMSE22	B	Lloyd	8	17	109	33	25.4	result	:i1	result	1	0
GreNucPal22	EMSE	EMSE22	B	Lloyd	9	25	152	45	29.2	result		result	0	0
LiuNak22	TSE	TSE22	A	Lloyd	1	21	162	51	-19.9	background		background	0	0
LiuNak22	TSE	TSE22	A	Lloyd	2	38	243	70	12.4	gap		gap	0	0
LiuNak22	TSE	TSE22	A	Lloyd	3	32	218	62	10.4	objective		objective	0	0
LiuNak22	TSE	TSE22	A	Lloyd	4	16	98	28	42.5	objective		objective	0	0
LiuNak22	TSE	TSE22	A	Lloyd	5	43	306	91	-15.8	design		design	0	0
LiuNak22	TSE	TSE22	A	Lloyd	6	41	255	81	-1.9	design		design	0	0
LiuNak22	TSE	TSE22	A	Lloyd	7	14.0	90.5	28.0	9.2	a-conclusion		conclusion	0	0
LiuNak22	TSE	TSE22	A	Lloyd	7	14.0	90.5	28.0	9.2	method		method	0	0
TurArtMis22	EMSE	EMSE22	A	Lloyd	1	23	160	46	14.3	background		background	0	0
TurArtMis22	EMSE	EMSE22	A	Lloyd	2	19	122	35	31.7	background		background	0	0
TurArtMis22	EMSE	EMSE22	A	Lloyd	3	24	142	40	41.5	background		background	0	0
TurArtMis22	EMSE	EMSE22	A	Lloyd	4	24	175	56	-14.9	gap		gap	0	0
TurArtMis22	EMSE	EMSE22	A	Lloyd	5	32	222	61	13.1	objective		objective	0	0
TurArtMis22	EMSE	EMSE22	A	Lloyd	6	23	153	43	25.3	design		design	0	0
TurArtMis22	EMSE	EMSE22	A	Lloyd	7	23	136	38	43.7	design		design	0	0
TurArtMis22	EMSE	EMSE22	A	Lloyd	8	23	169	50	-0.4	design		design	0	0
TurArtMis22	EMSE	EMSE22	A	Lloyd	9	22	153	44	15.3	design		design	0	0
TurArtMis22	EMSE	EMSE22	A	Lloyd	10	6	49	12	31.5	design		design	0	0
TurArtMis22	EMSE	EMSE22	A	Lloyd	11	14.0	97.0	29.0	3.2	method	:u1	method	0	1
TurArtMis22	EMSE	EMSE22	A	Lloyd	11	14.0	97.0	29.0	3.2	result		result	0	0
TurArtMis22	EMSE	EMSE22	A	Lloyd	12	23	172	51	-4.1	result		result	0	0
TurArtMis22	EMSE	EMSE22	A	Lloyd	13	16	124	34	10.8	design		design	0	0
TurArtMis22	EMSE	EMSE22	A	Lloyd	14	16	111	33	16.1	result		result	0	0
CaoLiLi22	TOSEM	TOSEM22	A	Lloyd	3	17	154	45	-34.4	background		background	0	0
CaoLiLi22	TOSEM	TOSEM22	A	Lloyd	4	12	92	26	11.4	background		background	0	0
CaoLiLi22	TOSEM	TOSEM22	A	Lloyd	5	30	234	66	-9.7	background		background	0	0
CaoLiLi22	TOSEM	TOSEM22	A	Lloyd	6	21	153	46	0.2	gap		gap	0	0
CaoLiLi22	TOSEM	TOSEM22	A	Lloyd	7	23	159	44	21.6	objective		objective	0	0
CaoLiLi22	TOSEM	TOSEM22	A	Lloyd	8	16	124	36	0.2	design		design	0	0
CaoLiLi22	TOSEM	TOSEM22	A	Lloyd	9	32	249	76	-26.6	design		design	0	0
CaoLiLi22	TOSEM	TOSEM22	A	Lloyd	10	14	97	28	23.4	design		design	0	0
CaoLiLi22	TOSEM	TOSEM22	A	Lloyd	11	14	128	37	-31.0	method		method	0	0
CaoLiLi22	TOSEM	TOSEM22	A	Lloyd	12	21	148	41	20.3	result		result	0	0
CaoLiLi22	TOSEM	TOSEM22	A	Lloyd	13	14	96	29	17.4	fposs		Outlook	0	0
CaoLiLi22	TOSEM	TOSEM22	A	Lloyd	14	19	127	34	36.2	a-fposs		Outlook	0	0
HumKhoAnt22	IST	IST22	A	Lloyd	1	1	11	NA	NA	h-background		none	0	0
HumKhoAnt22	IST	IST22	A	Lloyd	2	22	184	56	-30.8	background		background	0	0
HumKhoAnt22	IST	IST22	A	Lloyd	3	9	77	20	9.7	background		background	0	0
HumKhoAnt22	IST	IST22	A	Lloyd	4	6	47	13	17.4	background		background	0	0
HumKhoAnt22	IST	IST22	A	Lloyd	5	17	106	29	45.3	background		background	0	0
HumKhoAnt22	IST	IST22	A	Lloyd	6	19	115	32	45.1	background		background	0	0
HumKhoAnt22	IST	IST22	A	Lloyd	7	24	165	50	6.2	gap		gap	0	0
HumKhoAnt22	IST	IST22	A	Lloyd	8	1	5	NA	NA	h-objective		none	0	0
HumKhoAnt22	IST	IST22	A	Lloyd	9	22	166	48	-0.1	objective		objective	0	0
HumKhoAnt22	IST	IST22	A	Lloyd	10	11	77	25	3.4	design		design	0	0
HumKhoAnt22	IST	IST22	A	Lloyd	11	11	81	24	11.1	design		design	0	0
HumKhoAnt22	IST	IST22	A	Lloyd	12	1	8	NA	NA	h-method		none	0	0
HumKhoAnt22	IST	IST22	A	Lloyd	13	13	86	25	30.9	design		design	0	0
HumKhoAnt22	IST	IST22	A	Lloyd	14	15	107	31	16.8	design		design	0	0
HumKhoAnt22	IST	IST22	A	Lloyd	15	18	109	32	38.2	design		design	0	0
HumKhoAnt22	IST	IST22	A	Lloyd	16	17	95	26	60.2	design		design	0	0
HumKhoAnt22	IST	IST22	A	Lloyd	17	25	147	44	32.6	design		design	0	0
HumKhoAnt22	IST	IST22	A	Lloyd	18	30	174	51	32.6	design		design	0	0
HumKhoAnt22	IST	IST22	A	Lloyd	19	1	8	NA	NA	h-result		none	0	0
HumKhoAnt22	IST	IST22	A	Lloyd	20	23	167	49	3.3	method		method	0	0
HumKhoAnt22	IST	IST22	A	Lloyd	21	33	208	58	24.6	result	:i3	result	3	0
HumKhoAnt22	IST	IST22	A	Lloyd	22	1	11	NA	NA	h-conclusion		none	0	0
HumKhoAnt22	IST	IST22	A	Lloyd	23	17	117	33	25.4	summary		summary	0	0
HumKhoAnt22	IST	IST22	A	Lloyd	24	6	45	14	3.3	method		method	0	0
HumKhoAnt22	IST	IST22	A	Lloyd	25	11	82	24	11.1	method		method	0	0
HumKhoAnt22	IST	IST22	A	Lloyd	26	10	76	20	27.5	result	:i2	result	2	0
HumKhoAnt22	IST	IST22	A	Lloyd	27	25	161	46	25.8	result		result	0	0
HumKhoAnt22	IST	IST22	A	Lloyd	28	24	150	44	27.4	conclusion		conclusion	0	0
RomMerCec22	TOSEM	TOSEM22	A	Lloyd	2	18	117	32	38.2	background		background	0	0
RomMerCec22	TOSEM	TOSEM22	A	Lloyd	3	15	88	26	45.0	background		background	0	0
RomMerCec22	TOSEM	TOSEM22	A	Lloyd	4	31	201	55	25.3	background		background	0	0
RomMerCec22	TOSEM	TOSEM22	A	Lloyd	5	18	105	31	42.9	background		background	0	0
RomMerCec22	TOSEM	TOSEM22	A	Lloyd	6	16	99	27	47.8	background		background	0	0
RomMerCec22	TOSEM	TOSEM22	A	Lloyd	7	10	83	25	-14.8	gap		gap	0	0
RomMerCec22	TOSEM	TOSEM22	A	Lloyd	8	14	81	22	59.7	objective		objective	0	0
RomMerCec22	TOSEM	TOSEM22	A	Lloyd	9	22	168	48	-0.1	result	:i2	result	2	0
RomMerCec22	TOSEM	TOSEM22	A	Lloyd	10	18.0	115.5	34.0	10.5	result		result	0	0
RomMerCec22	TOSEM	TOSEM22	A	Lloyd	10	18.0	115.5	34.0	10.5	method		method	0	0
RomMerCec22	TOSEM	TOSEM22	A	Lloyd	11	28	174	53	18.3	design	:u1	design	0	1
SelOunSai22	IST	IST22	A	Lloyd	1	1	8	NA	NA	h-background		none	0	0
SelOunSai22	IST	IST22	A	Lloyd	2	27	209	61	-11.7	background		background	0	0
SelOunSai22	IST	IST22	A	Lloyd	3	1	10	NA	NA	h-objective		none	0	0
SelOunSai22	IST	IST22	A	Lloyd	4	14	100	30	11.3	background		background	0	0
SelOunSai22	IST	IST22	A	Lloyd	5	9	72	20	9.7	background		background	0	0
SelOunSai22	IST	IST22	A	Lloyd	6	19	155	48	-26.2	gap		gap	0	0
SelOunSai22	IST	IST22	A	Lloyd	7	1	7	NA	NA	h-method		none	0	0
SelOunSai22	IST	IST22	A	Lloyd	8	23	176	54	-15.1	objective		objective	0	0
SelOunSai22	IST	IST22	A	Lloyd	9	18	131	43	-13.5	objective		objective	0	0
SelOunSai22	IST	IST22	A	Lloyd	10	26	205	64	-27.8	design		design	0	0
SelOunSai22	IST	IST22	A	Lloyd	11	1	8	NA	NA	h-result		none	0	0
SelOunSai22	IST	IST22	A	Lloyd	12	19	117	35	31.7	method		method	0	0
SelOunSai22	IST	IST22	A	Lloyd	13	22	163	48	-0.1	result	:i2	result	2	0
SelOunSai22	IST	IST22	A	Lloyd	14	1	11	NA	NA	h-conclusion		none	0	0
SelOunSai22	IST	IST22	A	Lloyd	15	24	157	43	30.9	summary		summary	0	0
SelOunSai22	IST	IST22	A	Lloyd	16	27	200	61	-11.7	conclusion		conclusion	0	0
WuJiaXia22	ICSE	ICSE22	A	Lloyd	1	12	105	33	-38.0	background		background	0	0
WuJiaXia22	ICSE	ICSE22	A	Lloyd	2	23	151	45	18.0	background		background	0	0
WuJiaXia22	ICSE	ICSE22	A	Lloyd	3	34	209	60	23.0	gap		gap	0	0
WuJiaXia22	ICSE	ICSE22	A	Lloyd	4	22	137	39	34.5	objective		objective	0	0
WuJiaXia22	ICSE	ICSE22	A	Lloyd	5	20	138	39	21.6	result	:i1	result	1	0
WuJiaXia22	ICSE	ICSE22	A	Lloyd	6	31	199	56	22.5	result	:i2	result	2	0
WuJiaXia22	ICSE	ICSE22	A	Lloyd	7	35	223	65	14.2	result	:i2	result	2	0
WuJiaXia22	ICSE	ICSE22	A	Lloyd	8	29	189	57	11.1	objective		objective	0	0
WuJiaXia22	ICSE	ICSE22	A	Lloyd	9	41	287	76	8.4	result	:i1:u1	result	1	1
WanXuCha22	ICSE	ICSE22	A	Lloyd	1	19	115	33	40.6	background		background	0	0
WanXuCha22	ICSE	ICSE22	A	Lloyd	2	8	71	23	-44.5	background		background	0	0
WanXuCha22	ICSE	ICSE22	A	Lloyd	3	17	141	42	-19.4	gap		gap	0	0
WanXuCha22	ICSE	ICSE22	A	Lloyd	4	11	80	21	34.2	gap		gap	0	0
WanXuCha22	ICSE	ICSE22	A	Lloyd	5	26	157	44	37.3	objective		objective	0	0
WanXuCha22	ICSE	ICSE22	A	Lloyd	6	10.5	67.5	18.5	36.5	a-fposs		Outlook	0	0
WanXuCha22	ICSE	ICSE22	A	Lloyd	6	10.5	67.5	18.5	36.5	a-result		result	0	0
WanXuCha22	ICSE	ICSE22	A	Lloyd	7	19	112	32	45.1	objective		objective	0	0
WanXuCha22	ICSE	ICSE22	A	Lloyd	8	10.5	66.0	18.0	40.5	result		result	0	0
WanXuCha22	ICSE	ICSE22	A	Lloyd	8	10.5	66.0	18.0	40.5	method		method	0	0
HusPerWhi22	TSE	TSE22	A	Lloyd	1	30	206	58	12.8	background		background	0	0
HusPerWhi22	TSE	TSE22	A	Lloyd	2	12	88	25	18.4	objective		objective	0	0
HusPerWhi22	TSE	TSE22	A	Lloyd	3	19	131	36	27.3	method		method	0	0
HusPerWhi22	TSE	TSE22	A	Lloyd	4	31	210	56	22.5	method		method	0	0
HusPerWhi22	TSE	TSE22	A	Lloyd	5	19	142	40	9.4	result		result	0	0
HusPerWhi22	TSE	TSE22	A	Lloyd	6	15	112	35	-5.8	result	:i1	result	1	0
HusPerWhi22	TSE	TSE22	A	Lloyd	7	13	114	32	-14.6	a-conclusion		conclusion	0	0
KelKabPle22	TOSEM	TOSEM22	A	Lloyd	4	30	204	54	24.1	background		background	0	0
KelKabPle22	TOSEM	TOSEM22	A	Lloyd	5	16	103	29	37.3	background		background	0	0
KelKabPle22	TOSEM	TOSEM22	A	Lloyd	6	32	261	80	-37.1	background		background	0	0
KelKabPle22	TOSEM	TOSEM22	A	Lloyd	7	21	129	35	44.5	objective		objective	0	0
KelKabPle22	TOSEM	TOSEM22	A	Lloyd	8	15	103	27	39.3	objective		objective	0	0
KelKabPle22	TOSEM	TOSEM22	A	Lloyd	9	42	278	75	13.1	design		design	0	0
KelKabPle22	TOSEM	TOSEM22	A	Lloyd	10	28	173	48	33.4	method		method	0	0
KelKabPle22	TOSEM	TOSEM22	A	Lloyd	11	13	113	33	-21.1	method		method	0	0
KelKabPle22	TOSEM	TOSEM22	A	Lloyd	12	14.0	95.0	26.0	21.3	result	:i2	result	2	0
KelKabPle22	TOSEM	TOSEM22	A	Lloyd	12	14.0	95.0	26.0	21.3	method		method	0	0
KelKabPle22	TOSEM	TOSEM22	A	Lloyd	13	26	163	47	27.5	result		result	0	0
